user_id,arm,converted,payment_error
t003622,treatment,1,0
t003623,treatment,1,0
t003624,treatment,0,0
t003625,treatment,1,0
t003626,treatment,1,0
t003627,treatment,1,0
t003628,treatment,1,0
t003629,treatment,1,0
t003630,treatment,1,0
t003631,treatment,0,0
t003632,treatment,1,0
t003633,treatment,1,0
t003634,treatment,1,0
t003635,treatment,0,0
t003636,treatment,0,0
t003637,treatment,1,0
t003638,treatment,1,0
t003639,treatment,1,0
t003640,treatment,1,0
t003641,treatment,1,0
t003642,treatment,0,0
t003643,treatment,1,0
t003644,treatment,0,0
t003645,treatment,1,0
t003646,treatment,0,0
t003647,treatment,0,0
t003648,treatment,0,0
t003649,treatment,0,0
t003650,treatment,1,0
t003651,treatment,1,0
t003652,treatment,1,0
t003653,treatment,1,0
t003654,treatment,0,0
t003655,treatment,0,0
t003656,treatment,1,0
t003657,treatment,1,0
t003658,treatment,1,0
t003659,treatment,0,0
t003660,treatment,1,0
t003661,treatment,1,0
t003662,treatment,1,0
t003663,treatment,1,0
t003664,treatment,0,0
t003665,treatment,1,0
t003666,treatment,0,0
t003667,treatment,0,0
t003668,treatment,0,0
t003669,treatment,1,0
t003670,treatment,1,0
t003671,treatment,1,0
t003672,treatment,0,0
t003673,treatment,1,0
t003674,treatment,1,0
t003675,treatment,1,0
t003676,treatment,1,0
t003677,treatment,1,0
t003678,treatment,1,0
t003679,treatment,1,0
t003680,treatment,0,0
t003681,treatment,1,0
t003682,treatment,1,0
t003683,treatment,1,0
t003684,treatment,0,0
t003685,treatment,0,0
t003686,treatment,1,0
t003687,treatment,1,0
t003688,treatment,0,0
t003689,treatment,0,0
t003690,treatment,1,0
t003691,treatment,1,0
t003692,treatment,1,0
t003693,treatment,1,0
t003694,treatment,1,0
t003695,treatment,0,0
t003696,treatment,1,0
t003697,treatment,1,0
t003698,treatment,1,0
t003699,treatment,0,0
t003700,treatment,0,0
t003701,treatment,1,0
t003702,treatment,1,0
t003703,treatment,1,0
t003704,treatment,1,0
t003705,treatment,0,0
t003706,treatment,0,0
t003707,treatment,1,0
t003708,treatment,1,0
t003709,treatment,0,0
t003710,treatment,1,0
t003711,treatment,0,0
t003712,treatment,1,0
t003713,treatment,1,0
t003714,treatment,1,0
t003715,treatment,1,0
t003716,treatment,1,0
t003717,treatment,0,0
t003718,treatment,0,0
t003719,treatment,1,0
t003720,treatment,0,0
t003721,treatment,1,0
t003722,treatment,0,0
t003723,treatment,0,0
t003724,treatment,1,0
t003725,treatment,0,0
t003726,treatment,1,0
t003727,treatment,1,0
t003728,treatment,1,0
t003729,treatment,1,1
t003730,treatment,1,0
t003731,treatment,1,0
t003732,treatment,1,0
t003733,treatment,1,0
t003734,treatment,1,0
t003735,treatment,0,0
t003736,treatment,1,0
t003737,treatment,1,0
t003738,treatment,1,0
t003739,treatment,1,0
t003740,treatment,0,0
t003741,treatment,1,0
t003742,treatment,0,0
t003743,treatment,1,0
t003744,treatment,0,0
t003745,treatment,1,1
t003746,treatment,1,0
t003747,treatment,1,0
t003748,treatment,1,0
t003749,treatment,1,0
t003750,treatment,1,0
t003751,treatment,0,0
t003752,treatment,0,0
t003753,treatment,1,0
t003754,treatment,1,0
t003755,treatment,0,0
t003756,treatment,1,0
t003757,treatment,0,0
t003758,treatment,1,0
t003759,treatment,0,0
t003760,treatment,1,0
t003761,treatment,0,0
t003762,treatment,1,0
t003763,treatment,1,0
t003764,treatment,1,0
t003765,treatment,0,0
t003766,treatment,0,0
t003767,treatment,1,0
t003768,treatment,0,0
t003769,treatment,0,0
t003770,treatment,0,0
t003771,treatment,1,0
t003772,treatment,1,0
t003773,treatment,0,0
t003774,treatment,0,0
t003775,treatment,1,0
t003776,treatment,1,0
t003777,treatment,1,0
t003778,treatment,1,1
t003779,treatment,1,0
t003780,treatment,1,0
t003781,treatment,1,0
t003782,treatment,0,0
t003783,treatment,0,0
t003784,treatment,1,0
t003785,treatment,0,0
t003786,treatment,1,0
t003787,treatment,1,0
t003788,treatment,0,0
t003789,treatment,0,0
t003790,treatment,1,0
t003791,treatment,0,0
t003792,treatment,1,0
t003793,treatment,1,0
t003794,treatment,1,0
t003795,treatment,1,0
t003796,treatment,1,0
t003797,treatment,1,0
t003798,treatment,1,0
t003799,treatment,1,0
t003800,treatment,1,0
t003801,treatment,1,0
t003802,treatment,0,0
t003803,treatment,1,0
t003804,treatment,1,0
t003805,treatment,0,0
t003806,treatment,0,0
t003807,treatment,1,0
t003808,treatment,1,0
t003809,treatment,1,0
t003810,treatment,1,0
t003811,treatment,1,0
t003812,treatment,1,0
t003813,treatment,0,0
t003814,treatment,1,0
t003815,treatment,1,0
t003816,treatment,1,0
t003817,treatment,0,0
t003818,treatment,0,0
t003819,treatment,0,0
t003820,treatment,1,0
t003821,treatment,1,0
t003822,treatment,1,0
t003823,treatment,0,0
t003824,treatment,0,0
t003825,treatment,1,0
t003826,treatment,0,0
t003827,treatment,0,0
t003828,treatment,1,0
t003829,treatment,1,0
t003830,treatment,0,0
t003831,treatment,1,0
t003832,treatment,1,0
t003833,treatment,1,0
t003834,treatment,1,0
t003835,treatment,0,0
t003836,treatment,1,0
t003837,treatment,1,0
t003838,treatment,1,0
t003839,treatment,1,0
t003840,treatment,1,0
t003841,treatment,1,0
t003842,treatment,0,0
t003843,treatment,1,0
t003844,treatment,0,0
t003845,treatment,1,0
t003846,treatment,1,0
t003847,treatment,1,0
t003848,treatment,0,0
t003849,treatment,0,0
t003850,treatment,1,0
t003851,treatment,1,0
t003852,treatment,1,0
t003853,treatment,1,0
t003854,treatment,1,0
t003855,treatment,0,0
t003856,treatment,1,0
t003857,treatment,1,0
t003858,treatment,1,0
t003859,treatment,1,0
t003860,treatment,1,0
t003861,treatment,1,0
t003862,treatment,1,0
t003863,treatment,0,0
t003864,treatment,0,1
t003865,treatment,1,0
t003866,treatment,0,0
t003867,treatment,0,0
t003868,treatment,1,0
t003869,treatment,0,0
t003870,treatment,0,0
t003871,treatment,0,0
t003872,treatment,1,0
t003873,treatment,1,0
t003874,treatment,1,0
t003875,treatment,0,0
t003876,treatment,1,0
t003877,treatment,0,0
t003878,treatment,0,0
t003879,treatment,1,0
t003880,treatment,1,0
t003881,treatment,1,0
t003882,treatment,1,0
t003883,treatment,1,0
t003884,treatment,0,0
t003885,treatment,1,0
t003886,treatment,1,0
t003887,treatment,1,0
t003888,treatment,0,0
t003889,treatment,1,0
t003890,treatment,0,0
t003891,treatment,0,0
t003892,treatment,0,0
t003893,treatment,1,0
t003894,treatment,0,0
t003895,treatment,1,0
t003896,treatment,1,0
t003897,treatment,1,0
t003898,treatment,0,0
t003899,treatment,1,0
t003900,treatment,1,0
t003901,treatment,1,0
t003902,treatment,1,0
t003903,treatment,1,0
t003904,treatment,1,0
t003905,treatment,0,0
t003906,treatment,1,0
t003907,treatment,1,0
t003908,treatment,0,0
t003909,treatment,0,0
t003910,treatment,0,0
t003911,treatment,0,0
t003912,treatment,0,0
t003913,treatment,1,0
t003914,treatment,0,0
t003915,treatment,1,1
t003916,treatment,0,0
t003917,treatment,1,0
t003918,treatment,1,0
t003919,treatment,0,0
t003920,treatment,0,0
t003921,treatment,0,0
t003922,treatment,1,0
t003923,treatment,0,0
t003924,treatment,0,0
t003925,treatment,0,0
t003926,treatment,1,0
t003927,treatment,0,0
t003928,treatment,1,0
t003929,treatment,1,0
t003930,treatment,1,0
t003931,treatment,1,0
t003932,treatment,1,0
t003933,treatment,1,0
t003934,treatment,1,0
t003935,treatment,0,0
t003936,treatment,1,0
t003937,treatment,1,0
t003938,treatment,0,0
t003939,treatment,0,0
t003940,treatment,1,0
t003941,treatment,1,0
t003942,treatment,0,0
t003943,treatment,1,0
t003944,treatment,1,0
t003945,treatment,1,0
t003946,treatment,0,0
t003947,treatment,1,0
t003948,treatment,1,0
t003949,treatment,0,0
t003950,treatment,1,0
t003951,treatment,0,0
t003952,treatment,0,0
t003953,treatment,1,0
t003954,treatment,0,0
t003955,treatment,1,0
t003956,treatment,0,0
t003957,treatment,1,0
t003958,treatment,1,0
t003959,treatment,0,0
t003960,treatment,1,0
t003961,treatment,0,0
t003962,treatment,1,0
t003963,treatment,1,0
t003964,treatment,1,0
t003965,treatment,0,0
t003966,treatment,1,0
t003967,treatment,1,0
t003968,treatment,0,0
t003969,treatment,1,0
t003970,treatment,1,0
t003971,treatment,0,0
t003972,treatment,1,0
t003973,treatment,0,0
t003974,treatment,1,1
t003975,treatment,1,0
t003976,treatment,0,0
t003977,treatment,0,0
t003978,treatment,1,0
t003979,treatment,1,0
t003980,treatment,1,0
t003981,treatment,0,0
t003982,treatment,0,0
t003983,treatment,1,0
t003984,treatment,1,0
t003985,treatment,1,0
t003986,treatment,0,0
t003987,treatment,1,0
t003988,treatment,1,0
t003989,treatment,1,0
t003990,treatment,1,0
t003991,treatment,1,0
t003992,treatment,1,0
t003993,treatment,1,0
t003994,treatment,1,0
t003995,treatment,0,0
t003996,treatment,0,0
t003997,treatment,0,0
t003998,treatment,1,0
t003999,treatment,1,0
t004000,treatment,0,0
t004001,treatment,0,0
t004002,treatment,1,0
t004003,treatment,0,0
t004004,treatment,1,0
t004005,treatment,1,0
t004006,treatment,0,0
t004007,treatment,1,0
t004008,treatment,1,0
t004009,treatment,0,0
t004010,treatment,1,0
t004011,treatment,0,0
t004012,treatment,1,0
t004013,treatment,1,0
t004014,treatment,1,0
t004015,treatment,0,0
t004016,treatment,1,0
t004017,treatment,0,0
t004018,treatment,1,0
t004019,treatment,0,0
t004020,treatment,1,0
t004021,treatment,1,0
t004022,treatment,1,0
t004023,treatment,1,0
t004024,treatment,0,0
t004025,treatment,0,0
t004026,treatment,0,0
t004027,treatment,1,0
t004028,treatment,1,0
t004029,treatment,0,0
t004030,treatment,1,0
t004031,treatment,1,0
t004032,treatment,1,0
t004033,treatment,0,0
t004034,treatment,1,0
t004035,treatment,1,1
t004036,treatment,0,0
t004037,treatment,0,0
t004038,treatment,1,0
t004039,treatment,0,0
t004040,treatment,1,0
